timestamp,mid_price,book-imbalance
2023-11-10 00:02:01.892,50121000.0,-753.7504182159901
2023-11-10 00:02:02.892,50121000.0,-1252.565592981875
2023-11-10 00:02:03.925,50115500.0,-1921.698850825429
2023-11-10 00:02:04.919,50113500.0,-1127.3788995146751
2023-11-10 00:02:05.896,50108500.0,397.6186810210347
2023-11-10 00:02:06.898,50102000.0,-1275.018999285996
2023-11-10 00:02:07.899,50116500.0,-6180.231193371117
2023-11-10 00:02:08.899,50120500.0,-36.11323185265064
2023-11-10 00:02:09.901,50120500.0,8.058813072741032
2023-11-10 00:02:10.897,50121500.0,-1035.8621465489268
2023-11-10 00:02:11.901,50130500.0,3189.8838963136077
2023-11-10 00:02:12.900,50128500.0,-1230.8076355457306
2023-11-10 00:02:13.915,50122500.0,-582.9992475807667
2023-11-10 00:02:14.912,50122000.0,5326.683112189174
2023-11-10 00:02:15.918,50127500.0,-92.98051767796278
2023-11-10 00:02:16.910,50130500.0,-1551.889003276825
2023-11-10 00:02:17.984,50119500.0,-366.06170228868723
2023-11-10 00:02:18.978,50116500.0,507.84388241171837
2023-11-10 00:02:20.054,50111000.0,-492.67056649178267
2023-11-10 00:02:20.980,50113000.0,-1282.504637092352
2023-11-10 00:02:22.043,50103500.0,-348.48676688969135
2023-11-10 00:02:23.307,50091000.0,-2025.9508289024234
2023-11-10 00:02:24.229,50091000.0,-3100.077924080193
2023-11-10 00:02:25.022,50086500.0,1355.9104124382138
2023-11-10 00:02:26.110,50093000.0,1095.5454749614
2023-11-10 00:02:27.434,50123000.0,-5206.2550413534045
2023-11-10 00:02:28.971,50107500.0,1532.2855635732412
2023-11-10 00:02:30.554,50100500.0,2488.154899187386
2023-11-10 00:02:32.536,50098500.0,-1416.0400974750519
2023-11-10 00:02:35.232,50094500.0,562.7799500450492
2023-11-10 00:02:37.560,50089000.0,-250.3550655245781
2023-11-10 00:02:39.566,50083500.0,-2197.839985832572
2023-11-10 00:02:40.858,50070000.0,2454.5977549403906
2023-11-10 00:02:40.908,50070000.0,2454.5977549403906
2023-11-10 00:02:41.945,50070500.0,-390.73166670650244
2023-11-10 00:02:43.004,50075500.0,-1143.0690617710352
2023-11-10 00:02:43.921,50064000.0,1257.7197842001915
2023-11-10 00:02:44.925,50064000.0,683.3311107829213
2023-11-10 00:02:45.968,50057500.0,-134.98543360084295
2023-11-10 00:02:46.933,50056000.0,-364.481382034719
2023-11-10 00:02:47.924,50059500.0,-464.25571371614933
2023-11-10 00:02:48.971,50052500.0,1441.4801965802908
2023-11-10 00:02:49.963,50053500.0,1171.4863031357527
2023-11-10 00:02:50.927,50058000.0,-2381.874932706356
2023-11-10 00:02:51.927,50058500.0,-3054.813229098916
2023-11-10 00:02:52.928,50051000.0,677.6670778393745
2023-11-10 00:02:53.928,50051500.0,842.6617676988244
2023-11-10 00:02:54.947,50060500.0,2301.675942927599
2023-11-10 00:02:55.930,50059000.0,3047.436741888523
2023-11-10 00:02:56.929,50068500.0,-26.946194902062416
2023-11-10 00:02:57.934,50065000.0,-3008.947641789913
2023-11-10 00:02:59.003,50063000.0,-2350.036115720868
2023-11-10 00:02:59.936,50052500.0,698.5894952490926
2023-11-10 00:03:00.944,50044500.0,-547.449816711247
2023-11-10 00:03:02.056,50041500.0,881.5477482005954
2023-11-10 00:03:02.932,50018500.0,307.4266809374094
2023-11-10 00:03:03.945,50030500.0,-8752.238432779908
2023-11-10 00:03:04.950,50026500.0,-5877.19398226589
2023-11-10 00:03:05.947,50021500.0,-337.0121002048254
2023-11-10 00:03:06.952,50032500.0,3431.4108522459865
2023-11-10 00:03:07.939,50032500.0,-1505.306820653379
2023-11-10 00:03:08.972,50029500.0,-1745.8958863392472
2023-11-10 00:03:10.009,50020000.0,-121.00820419192314
2023-11-10 00:03:10.951,50012500.0,-448.3803281337023
2023-11-10 00:03:11.951,50020000.0,-1563.954789713025
2023-11-10 00:03:12.984,50015000.0,-418.0051398202777
2023-11-10 00:03:13.989,50011000.0,-386.9295262172818
2023-11-10 00:03:14.975,50004500.0,1117.1600843295455
2023-11-10 00:03:15.950,50005500.0,772.3837403506041
2023-11-10 00:03:16.951,50003500.0,-2174.964082673192
2023-11-10 00:03:17.971,50000000.0,-2008.9693227037787
2023-11-10 00:03:18.955,49989500.0,1232.8722973838449
2023-11-10 00:03:19.955,49989000.0,-387.5916660428047
2023-11-10 00:03:21.029,49989000.0,482.1919397711754
2023-11-10 00:03:21.987,49993500.0,45.83023627847433
2023-11-10 00:03:22.983,50009000.0,-2299.295482546091
2023-11-10 00:03:23.973,50003000.0,1253.5475117117167
2023-11-10 00:03:24.982,50004000.0,-1282.6367506235838
2023-11-10 00:03:25.985,50006000.0,-1597.1568033024669
2023-11-10 00:03:27.099,49997500.0,3192.103562928736
2023-11-10 00:03:28.285,49996000.0,911.9946126788855
2023-11-10 00:03:29.877,49996000.0,-1234.9713035225868
2023-11-10 00:03:30.776,49997000.0,-779.2502456828952
2023-11-10 00:03:32.227,49993500.0,-287.0161958709359
2023-11-10 00:03:33.521,49993500.0,-837.503072053194
2023-11-10 00:03:34.790,49992000.0,18.087677530944347
2023-11-10 00:03:35.726,49991500.0,-305.84900059551
2023-11-10 00:03:36.469,49991500.0,-650.4313211515546
2023-11-10 00:03:37.409,49991500.0,-791.0577172338963
2023-11-10 00:03:38.635,49991500.0,-873.6234505102038
2023-11-10 00:03:38.852,49989000.0,-651.4191934019327
2023-11-10 00:03:39.850,49989000.0,-1057.4634897485375
2023-11-10 00:03:40.852,49985500.0,739.1382063552737
2023-11-10 00:03:41.859,49988000.0,-187.5063202753663
2023-11-10 00:03:42.851,49988000.0,-135.54474794864655
2023-11-10 00:03:43.906,49987500.0,-794.9200255051255
2023-11-10 00:03:44.908,49985000.0,98.03610759228468
2023-11-10 00:03:45.956,49981000.0,-786.0486667007208
2023-11-10 00:03:47.011,49980500.0,-1127.7164720520377
2023-11-10 00:03:47.854,49977000.0,-1076.5660147815943
2023-11-10 00:03:48.863,49980500.0,-1066.1776400133967
2023-11-10 00:03:49.878,49980500.0,-828.5620337277651
2023-11-10 00:03:50.858,49975500.0,-1414.9223601222038
2023-11-10 00:03:51.857,49977000.0,-1773.8808263912797
2023-11-10 00:03:52.862,49979500.0,-1345.2798764929175
2023-11-10 00:03:53.863,49978500.0,-902.179436147213
2023-11-10 00:03:54.868,49977000.0,-237.2316267043352
2023-11-10 00:03:55.878,49979000.0,-1400.8633140102029
2023-11-10 00:03:56.869,49975500.0,627.2381343692541
2023-11-10 00:03:57.875,49975500.0,723.2416372150183
2023-11-10 00:03:58.928,49978000.0,-1489.8064420223236
2023-11-10 00:03:59.881,49978500.0,-3171.4035746753216
2023-11-10 00:04:00.872,49978500.0,-3285.8932308256626
2023-11-10 00:04:01.917,49978500.0,-3525.803094767034
2023-11-10 00:04:02.880,49979000.0,-2274.2603604346514
2023-11-10 00:04:03.887,49980000.0,-1265.241012610495
2023-11-10 00:04:04.918,49979500.0,-1235.6995430514216
2023-11-10 00:04:05.895,49979500.0,-1210.3467469662428
2023-11-10 00:04:06.900,49978000.0,-1523.1140711382031
2023-11-10 00:04:07.898,49980500.0,-2462.6943951770663
2023-11-10 00:04:08.903,49980500.0,-1424.2558342069387
2023-11-10 00:04:09.879,49980500.0,-1285.9310041069984
2023-11-10 00:04:10.881,49982500.0,-1639.2618350610137
2023-11-10 00:04:11.890,49981000.0,-1855.4627568349242
2023-11-10 00:04:12.907,49984500.0,-962.9694009944797
2023-11-10 00:04:13.886,49985000.0,164.566254876554
2023-11-10 00:04:14.891,49985000.0,1.4762223660945892
2023-11-10 00:04:15.886,49985000.0,230.51642996817827
2023-11-10 00:04:16.894,49985000.0,749.3951638862491
2023-11-10 00:04:17.884,49983500.0,-331.6870639771223
2023-11-10 00:04:18.887,49979000.0,1015.4427008554339
2023-11-10 00:04:19.886,49981000.0,-553.7266852259636
2023-11-10 00:04:20.900,49980500.0,455.6212925314903
2023-11-10 00:04:21.890,49983500.0,-853.4148449525237
2023-11-10 00:04:22.893,49978500.0,-192.27624536305666
2023-11-10 00:04:23.896,49977500.0,852.282581359148
2023-11-10 00:04:24.898,49981000.0,-1899.8364766165614
2023-11-10 00:04:25.901,49984000.0,-864.2861579582095
2023-11-10 00:04:26.895,49983500.0,-1550.9008250012994
2023-11-10 00:04:27.895,49983000.0,-503.5196637958288
2023-11-10 00:04:28.909,49985500.0,-899.8996048271656
2023-11-10 00:04:29.907,49979000.0,-349.53201860934496
2023-11-10 00:04:30.899,49979000.0,-110.94568860530853
2023-11-10 00:04:31.903,49980000.0,-641.5888268947601
2023-11-10 00:04:32.910,49972500.0,3048.8033979535103
2023-11-10 00:04:33.926,49972500.0,-110.53595067560673
2023-11-10 00:04:34.903,49971500.0,285.73850736767054
2023-11-10 00:04:35.904,49966500.0,-703.3182322382927
2023-11-10 00:04:36.908,49945500.0,3557.6800567284226
2023-11-10 00:04:37.919,49943500.0,560.3271482661366
2023-11-10 00:04:38.905,49934500.0,-112.35314656794071
2023-11-10 00:04:39.906,49932500.0,-2007.9894890859723
2023-11-10 00:04:40.920,49929000.0,-621.5116261392832
2023-11-10 00:04:41.904,49927000.0,-400.3139700293541
2023-11-10 00:04:42.904,49929500.0,-26.009575314819813
2023-11-10 00:04:43.901,49934500.0,-404.25321915000677
2023-11-10 00:04:44.951,49957000.0,959.18716263026
2023-11-10 00:04:45.901,49971500.0,-6207.988909214735
2023-11-10 00:04:47.199,49954500.0,1059.5079735070467
2023-11-10 00:04:47.925,49951000.0,-1087.0657453089952
2023-11-10 00:04:48.909,49952500.0,-1381.6999267861247
2023-11-10 00:04:49.904,49943500.0,-2408.4346765056252
2023-11-10 00:04:50.906,49947500.0,1631.4913420528173
2023-11-10 00:04:51.903,49951000.0,758.16685333848
2023-11-10 00:04:52.902,49946500.0,74.24184203147888
2023-11-10 00:04:53.909,49938000.0,3621.9638130515814
2023-11-10 00:04:54.902,49940500.0,1172.6677002161741
2023-11-10 00:04:55.909,49946000.0,-1378.532988756895
2023-11-10 00:04:56.904,49950000.0,-2566.049463585019
2023-11-10 00:04:57.911,49950500.0,152.22576918452978
2023-11-10 00:04:58.903,49951000.0,-377.49332673847675
2023-11-10 00:04:59.907,49939000.0,-92.14251178503036
2023-11-10 00:05:00.906,49930500.0,1062.2007454261184
2023-11-10 00:05:01.908,49928500.0,-906.4403183013201
2023-11-10 00:05:02.923,49923000.0,-363.1654724404216
2023-11-10 00:05:03.906,49922500.0,-3904.4293553978205
2023-11-10 00:05:04.921,49917000.0,-1611.4324591606855
2023-11-10 00:05:05.908,49913500.0,-2346.886858858168
2023-11-10 00:05:06.919,49895500.0,441.0230915546417
2023-11-10 00:05:07.908,49882500.0,144.20906481146812
2023-11-10 00:05:08.914,49869000.0,468.32985132932663
2023-11-10 00:05:09.906,49868500.0,2224.645276837051
2023-11-10 00:05:10.908,49867500.0,-5328.0508182272315
2023-11-10 00:05:11.908,49855000.0,-5503.067257679999
2023-11-10 00:05:12.906,49846000.0,-1110.4041139632463
2023-11-10 00:05:13.907,49840000.0,-16.107603564858437
2023-11-10 00:05:14.912,49835000.0,1289.117863573134
2023-11-10 00:05:15.907,49831000.0,381.9663228094578
2023-11-10 00:05:16.910,49830500.0,233.7706787213683
2023-11-10 00:05:17.912,49830500.0,988.3234592750669
2023-11-10 00:05:18.915,49830500.0,259.08440712094307
2023-11-10 00:05:19.904,49833500.0,1852.9175262376666
2023-11-10 00:05:20.912,49834000.0,1506.7846003770828
2023-11-10 00:05:21.908,49838500.0,2518.690695747733
2023-11-10 00:05:22.914,49849500.0,1254.3063739463687
2023-11-10 00:05:23.910,49855000.0,-1040.8333099037409
2023-11-10 00:05:24.906,49851000.0,-468.56669759750366
2023-11-10 00:05:25.921,49850000.0,-2046.6523374840617
2023-11-10 00:05:26.906,49843500.0,875.6199071034789
2023-11-10 00:05:27.914,49846500.0,-1746.2113601192832
2023-11-10 00:05:28.972,49842000.0,-1560.893794991076
2023-11-10 00:05:29.931,49830500.0,1127.205637857318
2023-11-10 00:05:30.920,49831500.0,873.1039610058069
2023-11-10 00:05:31.908,49830500.0,945.4599779844284
2023-11-10 00:05:32.910,49831500.0,378.93503277003765
2023-11-10 00:05:33.920,49831000.0,327.65301528573036
2023-11-10 00:05:34.909,49837000.0,1388.8209416940808
2023-11-10 00:05:35.935,49834500.0,730.9591078013182
2023-11-10 00:05:36.922,49849500.0,-2080.970987714827
2023-11-10 00:05:37.967,49860000.0,-1538.125441595912
2023-11-10 00:05:39.076,49879000.0,1942.713230356574
2023-11-10 00:05:40.316,49876000.0,-179.5137501358986
2023-11-10 00:05:40.924,49864500.0,-3174.479832805693
2023-11-10 00:05:41.922,49866000.0,-1296.3806804567575
2023-11-10 00:05:42.915,49866500.0,1351.95613720268
2023-11-10 00:05:43.909,49860000.0,1582.3616484478116
2023-11-10 00:05:44.911,49874500.0,7779.141894944012
2023-11-10 00:05:45.947,49876000.0,1681.4956070184708
2023-11-10 00:05:47.016,49873000.0,5368.269800193608
2023-11-10 00:05:47.966,49872000.0,-177.5412002131343
2023-11-10 00:05:48.911,49868500.0,-1116.2083892822266
2023-11-10 00:05:49.988,49873500.0,-230.0201953947544
2023-11-10 00:05:50.969,49880000.0,786.4021554216743
2023-11-10 00:05:51.942,49873500.0,177.22966894507408
2023-11-10 00:05:52.924,49869000.0,-820.5918177142739
2023-11-10 00:05:53.922,49868500.0,-608.4206670597196
2023-11-10 00:05:54.918,49870500.0,-1884.165633238852
2023-11-10 00:05:55.913,49872000.0,-577.5798390209675
2023-11-10 00:05:56.916,49867000.0,-17.139846481382847
2023-11-10 00:05:57.917,49868500.0,35.34323316067457
2023-11-10 00:05:58.951,49868500.0,-841.2967740222812
2023-11-10 00:05:59.919,49857000.0,-2189.5066104978323
2023-11-10 00:06:00.916,49859000.0,620.3875190168619
2023-11-10 00:06:01.950,49863500.0,-335.2007622420788
2023-11-10 00:06:02.976,49865000.0,23.778867304325104
2023-11-10 00:06:03.920,49865000.0,-1388.2364566028118
2023-11-10 00:06:04.942,49865000.0,-743.639537461102
2023-11-10 00:06:05.944,49868500.0,-1660.1483588442206
2023-11-10 00:06:06.913,49874500.0,880.0161944031715
2023-11-10 00:06:07.981,49883500.0,1423.6992586553097
2023-11-10 00:06:08.922,49882000.0,766.5286189466715
2023-11-10 00:06:09.921,49884500.0,1444.9617021083832
2023-11-10 00:06:10.949,49883500.0,-621.2421480417252
2023-11-10 00:06:11.913,49881500.0,-947.0411829054356
2023-11-10 00:06:12.916,49882500.0,-19.767972573637962
2023-11-10 00:06:13.977,49889000.0,694.6475723013282
2023-11-10 00:06:14.928,49896500.0,-473.5161697715521
2023-11-10 00:06:15.916,49907000.0,2115.023777797818
2023-11-10 00:06:16.952,49907500.0,268.54561433941126
2023-11-10 00:06:17.928,49915000.0,-344.49306347966194
2023-11-10 00:06:18.918,49915500.0,-730.3832632824779
2023-11-10 00:06:19.952,49905500.0,-4111.047493033111
2023-11-10 00:06:20.917,49915000.0,-1902.4107009768486
2023-11-10 00:06:21.939,49921500.0,9211.530022971332
2023-11-10 00:06:23.122,49924500.0,-3777.9508114531636
2023-11-10 00:06:23.919,49916500.0,413.7690903171897
2023-11-10 00:06:24.966,49910500.0,2468.1090137064457
2023-11-10 00:06:25.927,49910500.0,1190.0250812098384
2023-11-10 00:06:26.932,49915000.0,1021.0408665835857
2023-11-10 00:06:28.009,49918500.0,-380.0681261345744
2023-11-10 00:06:28.933,49916500.0,545.4785737767816
2023-11-10 00:06:29.917,49916000.0,1127.5301203802228
2023-11-10 00:06:30.936,49925000.0,-876.6957328692079
2023-11-10 00:06:31.957,49925000.0,-1119.72191311419
2023-11-10 00:06:32.935,49922500.0,597.8715256601572
2023-11-10 00:06:33.941,49920500.0,-891.6816047281027
2023-11-10 00:06:34.929,49920500.0,-1012.4330531805754
2023-11-10 00:06:36.051,49921000.0,462.2876830548048
2023-11-10 00:06:37.031,49928500.0,277.7790770307183
2023-11-10 00:06:37.998,49926500.0,519.4951263219118
2023-11-10 00:06:39.265,49923000.0,1538.3394977897406
2023-11-10 00:06:39.952,49929000.0,-303.9696002304554
2023-11-10 00:06:40.941,49937000.0,2650.7097331881523
2023-11-10 00:06:41.939,49942500.0,317.5585735216737
2023-11-10 00:06:42.938,49954000.0,2146.444586984813
2023-11-10 00:06:43.941,49951000.0,2419.3213918060064
2023-11-10 00:06:44.935,49956000.0,252.73796246945858
2023-11-10 00:06:45.929,49952000.0,-709.8509200960398
2023-11-10 00:06:46.962,49952000.0,-2222.116438932717
2023-11-10 00:06:47.936,49949000.0,-398.770286552608
2023-11-10 00:06:48.944,49950000.0,-111.93763890862465
2023-11-10 00:06:49.938,49945000.0,-195.25887485593557
2023-11-10 00:06:50.942,49944000.0,1571.425373993814
2023-11-10 00:06:51.956,49939000.0,8560.353212676942
2023-11-10 00:06:52.945,49947000.0,-557.265139348805
2023-11-10 00:06:53.941,49943000.0,-154.459841132164
2023-11-10 00:06:54.943,49943000.0,-92.29850299656391
2023-11-10 00:06:55.984,49942000.0,-1718.1098102033138
2023-11-10 00:06:56.940,49932000.0,1323.78018848598
2023-11-10 00:06:57.953,49927500.0,846.4073784276843
2023-11-10 00:06:58.982,49947000.0,-6078.110806971788
2023-11-10 00:06:59.986,49936000.0,-481.38068299740553
2023-11-10 00:07:00.947,49945000.0,-833.0935809016228
2023-11-10 00:07:01.949,49943500.0,192.7733978331089
2023-11-10 00:07:02.949,49943500.0,-1510.7635873183608
2023-11-10 00:07:03.951,49926500.0,-1684.2083273902535
2023-11-10 00:07:04.956,49918000.0,1481.7945544868708
2023-11-10 00:07:05.948,49923000.0,-757.4573149755597
2023-11-10 00:07:07.069,49926500.0,783.5385601148009
2023-11-10 00:07:07.963,49935500.0,4451.946269482374
2023-11-10 00:07:08.964,49940500.0,106.23480346053839
2023-11-10 00:07:09.996,49945000.0,263.36464750021696
2023-11-10 00:07:10.952,49921500.0,5698.634893536568
2023-11-10 00:07:11.964,49929000.0,7452.438934653997
2023-11-10 00:07:13.056,49931500.0,1994.9588085263968
2023-11-10 00:07:13.954,49932000.0,215.05663368850946
2023-11-10 00:07:15.023,49941500.0,3128.59104539454
2023-11-10 00:07:16.046,49948500.0,107.38873809576035
2023-11-10 00:07:16.964,49939500.0,3055.3003367483616
2023-11-10 00:07:17.977,49939500.0,1016.1184892579913
2023-11-10 00:07:19.001,49939500.0,-25.655916452407837
2023-11-10 00:07:19.977,49939500.0,73.32482081651688
2023-11-10 00:07:20.972,49947000.0,4093.349875047803
2023-11-10 00:07:21.965,49946500.0,458.1672212332487
2023-11-10 00:07:22.971,49955000.0,495.66143999248743
2023-11-10 00:07:24.040,49975500.0,-1171.7356492877007
2023-11-10 00:07:25.054,49960500.0,-170.83046461641788
2023-11-10 00:07:26.316,49960500.0,589.1426729410887
2023-11-10 00:07:27.054,49963500.0,-694.8739463090897
2023-11-10 00:07:27.971,49962000.0,-596.0141961798072
2023-11-10 00:07:28.980,49954000.0,3086.4411312416196
2023-11-10 00:07:29.975,49952500.0,-798.6995121762156
2023-11-10 00:07:30.983,49952500.0,1959.6675745472312
2023-11-10 00:07:31.986,49948500.0,1591.1851371377707
2023-11-10 00:07:32.977,49948500.0,-750.6312383264303
2023-11-10 00:07:33.999,49957000.0,847.2339871674776
2023-11-10 00:07:34.992,49955500.0,3520.1739400029182
2023-11-10 00:07:36.001,49973000.0,-759.3930394947529
2023-11-10 00:07:36.994,49973000.0,-888.0641314536333
2023-11-10 00:07:37.989,49970500.0,465.32244876772165
2023-11-10 00:07:39.050,49975000.0,345.8485059067607
2023-11-10 00:07:40.002,49975000.0,-2205.0686646699905
2023-11-10 00:07:40.988,49979500.0,-4521.678335256875
2023-11-10 00:07:42.010,49978500.0,-1479.1044635400176
2023-11-10 00:07:42.985,49978000.0,-170.73984880000353
2023-11-10 00:07:43.987,49983000.0,-632.4538203924894
2023-11-10 00:07:44.995,49990000.0,-1700.7222348973155
2023-11-10 00:07:45.993,49987000.0,-1952.090905919671
2023-11-10 00:07:46.998,49990000.0,-2297.981750458479
2023-11-10 00:07:47.994,49990500.0,-1494.6274501159787
2023-11-10 00:07:48.997,49985500.0,648.6593923121691
2023-11-10 00:07:50.024,49980000.0,218.2146765217185
2023-11-10 00:07:51.199,49983000.0,-3713.2630054205656
2023-11-10 00:07:52.115,49983000.0,60.00553518533707
2023-11-10 00:07:53.001,49983500.0,122.8682454675436
